"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_2";"photo_3";"photo_4";"photo_5";"photo_6";"photo_6_002";"photo_6_001";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"debris_at_site/astrocaryum";"site_type_size";"site_type_persistence";"Anvil_surface_inclination_degrees";"Substrate_surface_inclination_degrees";"Horizontal_distance_to_nearest_water_cm";"Vertical_distance_to_nearest_water_cm";"Horizontal_distance_to_nearest";"Is_nearest_tree_almendra";"Is_nearest_tree_almendra/yes";"Is_nearest_tree_almendra/no";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"comments";"camera_at_site";"name_of_camera_trap";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_2";"Photo_3";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Fragmentation_Pattern";"Photo_6";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hardness_1_hld";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"hardness_2_hld";"hardness_3_hld";"site_type";"hardness_4_hld";"What_is_site_type";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-01-06T13:30:43.507-05:00";"2023-01-06T15:45:21.142-05:00";"2023-01-06";"Brendan Barrett";"T14";"7.6069739 -81.7875804 -2.3459336614759927 4.404";"7.6069739";"-81.7875804";"-2.3459336614759927";"4.404";"1673030763669.jpg";"1673030778911.jpg";"1673030790164.jpg";"1673030811357.jpg";"1673037700737.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1650.0";"151";"141";"151";"140";"114";"98";"113";"104";"45";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";" up largest branch of rio esc";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"235";"";"";"";"";"";"";"697";"719";"";"587";"";"355";"706";"581";"763";"636";"215851558";"a23c8947-f9f0-4631-93b6-7070908bf294";"2023-01-28T19:06:28";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"240"
"2023-01-06T16:04:31.122-05:00";"2023-01-06T18:17:56.780-05:00";"2023-01-06";"Brendan Barrett";"T15";"7.6054756 -81.7888082 23.591909980350493 3.757";"7.6054756";"-81.7888082";"23.591909980350493";"3.757";"1673039169803.jpg";"1673039186353.jpg";"1673039198431.jpg";"1673039214599.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"950.0";"126";"101";"124";"97";"93";"81";"88";"80";"54";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"Asttocaryum,";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"147";"";"";"";"";"";"";"215";"320";"";"378";"";"158";"117";"279";"156";"344";"215851569";"31e09a2a-54fd-4285-85e9-3d66f0ace6a2";"2023-01-28T19:06:44";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"241"
"2023-01-08T12:10:58.512-05:00";"2023-01-08T19:49:42.584-05:00";"2023-01-08";"Brendan Barrett";"T11";"7.2757576 -81.822547 13.843410030779232 4.082";"7.2757576";"-81.822547";"13.843410030779232";"4.082";"1673197904490.jpg";"1673197919357.jpg";"1673197938980.jpg";"1673197949269.jpg";"1673197968890.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1160.0";"148";"109";"140";"89";"133";"85";"126";"79";"73";"almendra hermit_crabs";"1";"1";"0";"0";"0";"0";"0";"0";"";"2";"1";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"";"Hermit crab body";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"540";"";"";"";"";"";"";"527";"500";"";"395";"";"412";"669";"624";"566";"690";"215851587";"c9cfff18-2eed-4026-b027-c6cb29d4bb35";"2023-01-28T19:06:51";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"242"
"2023-01-12T13:24:59.094-05:00";"2023-01-13T09:48:58.623-05:00";"2023-01-12";"Brendan Barrett";"T01";"7.2757274 -81.82263 23.89540986466454 4.252";"7.2757274";"-81.82263";"23.89540986466454";"4.252";"1673548037859.jpg";"1673548044078.jpg";"1673548054595.jpg";"1673548066417.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"180.0";"81";"38";"80";"46";"58";"33";"51";"29";"45";"hermit_crabs coconuts";"0";"1";"0";"1";"0";"0";"0";"0";"";"1";"2";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"";"No hardness, Coco on anvil next to this";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"215851734";"9d4ad054-2fbf-4eb8-a7a0-d358e765e143";"2023-01-28T19:07:51";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"243"
"2023-01-18T09:30:47.767-05:00";"2023-02-07T16:10:27.878+01:00";"2023-01-18";"Brendan Barrett";"T01";"7.2689002 -81.8200132 26.608825277063406 3.9";"7.2689002";"-81.8200132";"26.608825277063406";"3.9";"1674052998316.jpg";"1674053043748.jpg";"1674053059573.jpg";"1674053075670.jpg";"1674053087108.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"2020";"175";"155";"175";"156";"151";"136";"150";"129";"56";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"2";"1";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"215851758";"a4630d97-6add-4aa3-8126-8bbfa63fee9d";"2023-01-28T19:08:02";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"244"
"2023-01-18T09:48:09.259-05:00";"2023-02-07T16:12:20.927+01:00";"2023-01-18";"Brendan Barrett";"T02";"7.2693409 -81.8202181 26.656821468362978 3.614";"7.2693409";"-81.8202181";"26.656821468362978";"3.614";"1674053340179.jpg";"1674053348852.jpg";"1674053358261.jpg";"1674053383243.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"581";"107";"96";"103";"84";"86";"67";"86";"79";"60";"almendra";"1";"0";"0";"0";"0";"0";"0";"0";"";"2";"1";"";"";"";"";"";"";"";"";"beach";"1";"0";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"215851786";"8cc0612a-a24d-40b0-91e8-7217a4a65d97";"2023-01-28T19:08:17";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"245"
"2023-01-05T14:03:28.796-05:00";"2023-01-05T14:09:14.593-05:00";"2023-01-05";"Brendan Barrett";"T16";"7.6081830450000005 -81.78706834333333 53.293000000000006 0.0";"7.6081830450000005";"-81.78706834333333";"53.293000000000006";"0.0";"1672945492992.jpg";"1672945503898.jpg";"1672945518579.jpg";"1672945532196.jpg";"1672945552252.jpg";"1672945560931.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"480.0";"96";"65";"98";"72";"59";"51";"57";"48";"60";"river_snail hermit_crabs";"0";"1";"0";"0";"0";"1";"0";"0";"";"1";"2";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220050957";"468cbaa7-09b7-499a-9ca0-e1f9c684a29f";"2023-02-19T08:24:36";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"246"
"2023-01-05T14:09:55.131-05:00";"2023-01-05T14:14:01.916-05:00";"2023-01-05";"Brendan Barrett";"T18";"7.608203155 -81.78703456 44.212999999999994 0.0";"7.608203155";"-81.78703456";"44.212999999999994";"0.0";"1672945828324.jpg";"1672945842514.jpg";"1672945854028.jpg";"1672945867818.jpg";"1672945882591.jpg";"1672945895132.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"315.0";"92";"77";"87";"76";"56";"57";"59";"50";"32";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"2";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051011";"4506de54-ea94-4971-a2e1-925960367d0d";"2023-02-19T08:25:33";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"247"
"2023-01-05T14:15:30.709-05:00";"2023-01-05T14:20:44.922-05:00";"2023-01-05";"Brendan Barrett";"T19";"7.608203698333333 -81.78692318333333 42.17 0.0";"7.608203698333333";"-81.78692318333333";"42.17";"0.0";"1672946155800.jpg";"1672946169799.jpg";"1672946195211.jpg";"1672946209449.jpg";"1672946224056.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"200.0";"83";"71";"82";"80";"50";"40";"51";"48";"33";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"Very small single fragment of shell";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051044";"c272028c-0ff8-4e6d-8ae5-fef8d2c6bee3";"2023-02-19T08:26:10";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"248"
"2023-01-05T14:21:25.038-05:00";"2023-01-05T14:25:59.563-05:00";"2023-01-05";"Brendan Barrett";"T20";"7.608180493333333 -81.78689769 40.208 0.0";"7.608180493333333";"-81.78689769";"40.208";"0.0";"1672946522591.jpg";"1672946539376.jpg";"1672946553962.jpg";"1672946568769.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1215.0";"119";"111";"121";"110";"92";"85";"92";"89";"63";"hermit_crabs river_snail";"0";"1";"0";"0";"0";"1";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051090";"1187b529-a9d4-41a8-b802-3c14ec63788a";"2023-02-19T08:26:52";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"249"
"2023-01-05T14:26:54.224-05:00";"2023-01-05T14:33:41.044-05:00";"2023-01-05";"Brendan Barrett";"T21";"7.608187513333333 -81.78686363166666 40.071 0.0";"7.608187513333333";"-81.78686363166666";"40.071";"0.0";"1672946873445.jpg";"1672946894172.jpg";"1672946911507.jpg";"1672946924734.jpg";"1672946937760.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"215.0";"70";"38";"70";"68";"52";"34";"43";"51";"37";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"Shells prob snail, but quite thick";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051118";"43566a10-17b6-45cd-9157-18cb2ec94d50";"2023-02-19T08:27:11";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"250"
"2023-01-05T14:34:13.959-05:00";"2023-01-05T14:39:03.541-05:00";"2023-01-05";"Brendan Barrett";"T22";"7.6082093083333335 -81.78691557666667 37.791 0.0";"7.6082093083333335";"-81.78691557666667";"37.791";"0.0";"1672947311645.jpg";"1672947328847.jpg";"1672947343675.jpg";"1672947354191.jpg";"1672947373834.jpg";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"195.0";"78";"53";"79";"49";"65";"45";"54";"56";"34";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"3";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"On log ";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051167";"a01acda1-1986-4123-b8ba-78b99964ab7c";"2023-02-19T08:27:41";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"251"
"2023-01-05T14:39:21.764-05:00";"2023-01-05T14:45:10.082-05:00";"2023-01-05";"Brendan Barrett";"T23";"7.6082329883333335 -81.78684036666667 37.172 0.0";"7.6082329883333335";"-81.78684036666667";"37.172";"0.0";"1672947630951.jpg";"1672947646839.jpg";"1672947666713.jpg";"1672947681726.jpg";"1672947695754.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"570.0";"116";"111";"110";"117";"72";"58";"72";"58";"32";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"2";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051232";"c557aa94-6f54-4bd5-966d-bb8150cdcd9f";"2023-02-19T08:28:14";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"252"
"2023-01-05T14:47:46.282-05:00";"2023-01-05T14:51:50.616-05:00";"2023-01-05";"Brendan Barrett";"T24";"7.608170321666667 -81.78684780833333 45.150999999999996 0.0";"7.608170321666667";"-81.78684780833333";"45.150999999999996";"0.0";"1672948124135.jpg";"1672948135758.jpg";"1672948149928.jpg";"1672948175705.jpg";"1672948191688.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"155.0";"65";"42";"65";"60";"48";"40";"52";"29";"26";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051280";"fb2e171a-fdaa-4596-9989-9c9cf21f6a90";"2023-02-19T08:28:49";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"253"
"2023-01-05T14:52:20.083-05:00";"2023-01-05T14:56:46.839-05:00";"2023-01-05";"Brendan Barrett";"T25";"7.608179325 -81.78675300666667 48.19799999999999 0.0";"7.608179325";"-81.78675300666667";"48.19799999999999";"0.0";"1672948372995.jpg";"1672948384391.jpg";"1672948397718.jpg";"1672948410572.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"310.0";"89";"64";"88";"85";"52";"30";"54";"48";"29";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051404";"4f689fbd-c14c-4022-b45e-a584ea6dee65";"2023-02-19T08:29:44";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"254"
"2023-01-05T14:56:54.096-05:00";"2023-01-05T15:01:23.355-05:00";"2023-01-05";"Brendan Barrett";"T26";"7.608171118333333 -81.786771665 45.343999999999994 0.0";"7.608171118333333";"-81.786771665";"45.343999999999994";"0.0";"1672948648977.jpg";"1672948661556.jpg";"1672948674309.jpg";"1672948687984.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"215.0";"48";"44";"47";"49";"52";"43";"50";"51";"32";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051460";"5fe410fb-bbb8-44bc-a019-1af89bd13037";"2023-02-19T08:30:13";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"255"
"2023-01-05T15:24:00.617-05:00";"2023-01-05T15:40:48.965-05:00";"2023-01-05";"Brendan Barrett";"T26";"";"";"";"";"";"1672950561462.jpg";"1672950574988.jpg";"1672950592141.jpg";"1672950608860.jpg";"1672950619913.jpg";"1672950641700.jpg";"1672950659766.jpg";"";"stone";"1";"0";"stone";"1";"0";"whole";"560.0";"101";"65";"98";"50";"75";"68";"74";"60";"41";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"1";"2";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"No se encontro evidecia de conchas solo se observa el impacto del martillo con la base";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051578";"fb649943-a077-4618-b4ae-de104d68deb7";"2023-02-19T08:30:36";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"256"
"2023-01-05T15:40:51.452-05:00";"2023-01-06T14:50:28.034-05:00";"2023-01-05";"Brendan Barrett";"T27";"7.6080458 -81.7862083 42.742919921875 3.958";"7.6080458";"-81.7862083";"42.742919921875";"3.958";"1672951268090.jpg";"1672951278227.jpg";"1672951289337.jpg";"1672951302206.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"295.0";"64";"47";"68";"54";"54";"51";"53";"47";"37";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"Rio escondido";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220051840";"dffac158-cfac-4d67-8872-d4866cb815e0";"2023-02-19T08:31:46";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"257"
"2023-01-05T15:44:47.590-05:00";"2023-01-05T15:48:44.536-05:00";"2023-01-05";"Brendan Barrett";"T28";"";"";"";"";"";"1672951504862.jpg";"1672951521329.jpg";"1672951535083.jpg";"1672951547615.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"640.0";"109";"92";"107";"84";"64";"59";"60";"53";"53";"hermit_crabs other_processed_item";"0";"1";"0";"0";"0";"0";"0";"1";"";"2";"2";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"Rio escondido, fruit/nut unknown";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220052010";"d4e48bb7-77dd-47ee-8f8d-621624f95a63";"2023-02-19T08:32:25";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"258"
"2023-01-05T15:49:50.737-05:00";"2023-01-05T15:53:06.052-05:00";"2023-01-05";"Brendan Barrett";"T29";"";"";"";"";"";"1672951815626.jpg";"1672951824249.jpg";"1672951834289.jpg";"1672951845107.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"150.0";"52";"46";"52";"50";"47";"49";"42";"43";"15";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"Rio Escondido";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"220052073";"436d00dc-656c-4a6d-b702-89eb177c2d0b";"2023-02-19T08:32:50";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"259"
